from	to	similarity	from_parent	to_parent	edgename	from_max	from_max_diff	similarity_from	to_max	to_max_diff	similarity_to	edge_occ	from_occ	to_occ	edge_id
C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3	C465-300: Cartpt.Abi3bp.Meis2.GABA-5	0.821864688153865	C3-124 Mid-2 GABA-GLU-1 P2RX2	C286-186: Abi3bp.Meis2.GABA-5	C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3_C465-300: Cartpt.Abi3bp.Meis2.GABA-5	0.950474874549299	0.0643050931977172	0.821864688153865	0.886169781351582	0	0.886169781351582	1	2	1	C4-360 Mid-2 GABA-GLU-1 P2RX2 RND3_C465-300: Cartpt.Abi3bp.Meis2.GABA-5
C4-31 Pre-1 GABA-1 KCNH8 SLC17A8	C465-302: Nts.Slc17a8.Bcl11b.Meis2.GABA-5	0.736865881726325	C3-28 Pre-1 GABA-1 KCNH8	C286-188: Slc17a8.Bcl11b.Meis2.GABA-5	C4-31 Pre-1 GABA-1 KCNH8 SLC17A8_C465-302: Nts.Slc17a8.Bcl11b.Meis2.GABA-5	0.810573761891964	0.0368539400828192	0.736865881726325	0.773719821809145	0	0.773719821809145	1	2	1	C4-31 Pre-1 GABA-1 KCNH8 SLC17A8_C465-302: Nts.Slc17a8.Bcl11b.Meis2.GABA-5
C4-63 Mid-1 GABA-1 BRS3	C465-317: Col6a1.Nfix.Satb2.GABA-6	0.704274268344739	C3-41 Mid-1 GABA-1	C286-194: Nfix.Satb2.GABA-6	C4-63 Mid-1 GABA-1 BRS3_C465-317: Col6a1.Nfix.Satb2.GABA-6	0.954224335879331	0.124975033767296	0.704274268344739	0.829249302112035	0	0.829249302112035	1	3	1	C4-63 Mid-1 GABA-1 BRS3_C465-317: Col6a1.Nfix.Satb2.GABA-6
C4-63 Mid-1 GABA-1 BRS3	C465-319: Ndnf.Slc6a3.Satb2.GABA-6	0.813051438274202	C3-41 Mid-1 GABA-1	C286-195: Slc6a3.Satb2.GABA-6	C4-63 Mid-1 GABA-1 BRS3_C465-319: Ndnf.Slc6a3.Satb2.GABA-6	0.954224335879331	0.0705864488025646	0.813051438274202	0.883637887076766	0	0.883637887076766	1	3	1	C4-63 Mid-1 GABA-1 BRS3_C465-319: Ndnf.Slc6a3.Satb2.GABA-6
C4-235 Post-1 GLU-2 IL1RAPL2 TOX3	C465-43: Postn.Ebf3.Foxb1.GLU-2	0.87268884363395	C3-87 Post-1 GLU-2 IL1RAPL2	C286-26: Ebf3.Foxb1.GLU-2	C4-235 Post-1 GLU-2 IL1RAPL2 TOX3_C465-43: Postn.Ebf3.Foxb1.GLU-2	0.887486911451887	0.00739903390896834	0.87268884363395	0.880087877542919	0	0.880087877542919	1	1	1	C4-235 Post-1 GLU-2 IL1RAPL2 TOX3_C465-43: Postn.Ebf3.Foxb1.GLU-2
C4-338 Mid-2 GLU-2 CALB1 RASSF6	C465-52: Epha6.Gpr88.Arhgap36.Fezf1.GLU-3	0.896986694347413	C3-118 Mid-2 GLU-2 CALB1	C286-32: Gpr88.Arhgap36.Fezf1.GLU-3	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-52: Epha6.Gpr88.Arhgap36.Fezf1.GLU-3	0.898194769772948	0.000604037712767624	0.896986694347413	0.89759073206018	0	0.89759073206018	1	4	1	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-52: Epha6.Gpr88.Arhgap36.Fezf1.GLU-3
C4-328 Mid-2 GLU-1 SOX14 CYP19A1	C465-53: Unassigned.Gpr88.Arhgap36.Fezf1.GLU-3	0.804614600113361	C3-116 Mid-2 GLU-1 SOX14	C286-32: Gpr88.Arhgap36.Fezf1.GLU-3	C4-328 Mid-2 GLU-1 SOX14 CYP19A1_C465-53: Unassigned.Gpr88.Arhgap36.Fezf1.GLU-3	0.832798524030276	0.0140919619584573	0.804614600113361	0.818706562071819	0	0.818706562071819	1	1	1	C4-328 Mid-2 GLU-1 SOX14 CYP19A1_C465-53: Unassigned.Gpr88.Arhgap36.Fezf1.GLU-3
C4-338 Mid-2 GLU-2 CALB1 RASSF6	C465-54: Cenpf.Arhgap36.Fezf1.GLU-3	0.725305014712789	C3-118 Mid-2 GLU-2 CALB1	C286-33: Cenpf.Arhgap36.Fezf1.GLU-3	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-54: Cenpf.Arhgap36.Fezf1.GLU-3	0.898194769772948	0.0864448775300795	0.725305014712789	0.811749892242869	0	0.811749892242869	1	4	1	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-54: Cenpf.Arhgap36.Fezf1.GLU-3
C4-338 Mid-2 GLU-2 CALB1 RASSF6	C465-57: Nts.Egflam.Unassigned.Fezf1.GLU-3	0.70024026015306	C3-118 Mid-2 GLU-2 CALB1	C286-34: Egflam.Unassigned.Fezf1.GLU-3	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-57: Nts.Egflam.Unassigned.Fezf1.GLU-3	0.898194769772948	0.098977254809944	0.70024026015306	0.799217514963004	0	0.799217514963004	1	4	1	C4-338 Mid-2 GLU-2 CALB1 RASSF6_C465-57: Nts.Egflam.Unassigned.Fezf1.GLU-3
C4-349 Mid-2 GLU-2 SLC22A10 CCBE1	C465-63: Adarb2.Satb2.Cd40.GLU-3	0.783715819020836	C3-121 Mid-2 GLU-2 SLC22A10	C286-38: Satb2.Cd40.GLU-3	C4-349 Mid-2 GLU-2 SLC22A10 CCBE1_C465-63: Adarb2.Satb2.Cd40.GLU-3	0.910840720336208	0.0635624506576857	0.783715819020836	0.847278269678522	0	0.847278269678522	1	1	1	C4-349 Mid-2 GLU-2 SLC22A10 CCBE1_C465-63: Adarb2.Satb2.Cd40.GLU-3
C4-352 Mid-2 GLU-2 PGR ONECUT1	C465-66: Gldn.Moxd1.Cd40.GLU-3	0.773629930269209	C3-122 Mid-2 GLU-2 PGR	C286-39: Moxd1.Cd40.GLU-3	C4-352 Mid-2 GLU-2 PGR ONECUT1_C465-66: Gldn.Moxd1.Cd40.GLU-3	0.81980866201637	0.0230893658735802	0.773629930269209	0.796719296142789	0	0.796719296142789	1	1	1	C4-352 Mid-2 GLU-2 PGR ONECUT1_C465-66: Gldn.Moxd1.Cd40.GLU-3
C4-347 Mid-2 GLU-2 SLC22A10 GSTA1	C465-68: Nts.Cd40.GLU-3	0.839307116853569	C3-121 Mid-2 GLU-2 SLC22A10	C286-40: Nts.Cd40.GLU-3	C4-347 Mid-2 GLU-2 SLC22A10 GSTA1_C465-68: Nts.Cd40.GLU-3	0.858573722609717	0.00963330287807396	0.839307116853569	0.848940419731643	0	0.848940419731643	1	2	1	C4-347 Mid-2 GLU-2 SLC22A10 GSTA1_C465-68: Nts.Cd40.GLU-3
C4-350 Mid-2 GLU-2 SLC22A10 PGR	C465-69: Col12a1.Gldn.Cbln4.Cd40.GLU-3	0.803838163520197	C3-121 Mid-2 GLU-2 SLC22A10	C286-41: Gldn.Cbln4.Cd40.GLU-3	C4-350 Mid-2 GLU-2 SLC22A10 PGR_C465-69: Col12a1.Gldn.Cbln4.Cd40.GLU-3	0.827140630867915	0	0.827140630867915	0.850443098215633	0.0233024673477181	0.803838163520197	1	2	1	C4-350 Mid-2 GLU-2 SLC22A10 PGR_C465-69: Col12a1.Gldn.Cbln4.Cd40.GLU-3
C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1	C465-78: Megf11.Rai14.Hmcn2.Gpr149.GLU-3	0.939054071301104	C3-120 Mid-2 GLU-2 ARHGAP42	C286-45: Rai14.Hmcn2.Gpr149.GLU-3	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-78: Megf11.Rai14.Hmcn2.Gpr149.GLU-3	0.959122177003798	0.0100340528513471	0.939054071301104	0.949088124152451	0	0.949088124152451	1	4	1	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-78: Megf11.Rai14.Hmcn2.Gpr149.GLU-3
C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR	C465-79: Slit3.Hmcn2.Gpr149.GLU-3	0.808436582364867	C3-120 Mid-2 GLU-2 ARHGAP42	C286-46: Slit3.Hmcn2.Gpr149.GLU-3	C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR_C465-79: Slit3.Hmcn2.Gpr149.GLU-3	0.829270463348616	0	0.829270463348616	0.850104344332364	0.0208338809837486	0.808436582364867	1	2	1	C4-344 Mid-2 GLU-2 ARHGAP42 QRFPR_C465-79: Slit3.Hmcn2.Gpr149.GLU-3
C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1	C465-82: Hmcn2.Tcf7l2.Gpr149.GLU-3	0.857243884839338	C3-120 Mid-2 GLU-2 ARHGAP42	C286-48: Hmcn2.Tcf7l2.Gpr149.GLU-3	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-82: Hmcn2.Tcf7l2.Gpr149.GLU-3	0.959122177003798	0.0509391460822299	0.857243884839338	0.908183030921568	0	0.908183030921568	1	4	1	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-82: Hmcn2.Tcf7l2.Gpr149.GLU-3
C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1	C465-85: Nr5a1.Hmcn2.Gpr149.GLU-3	0.709496727537012	C3-120 Mid-2 GLU-2 ARHGAP42	C286-51: Nr5a1.Hmcn2.Gpr149.GLU-3	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-85: Nr5a1.Hmcn2.Gpr149.GLU-3	0.959122177003798	0.124812724733393	0.709496727537012	0.834309452270405	0	0.834309452270405	1	4	1	C4-345 Mid-2 GLU-2 ARHGAP42 COL15A1_C465-85: Nr5a1.Hmcn2.Gpr149.GLU-3
C4-341 Mid-2 GLU-2 MEGF10 MDFIC	C465-94: Foxp2.Tcf7l2.Vcan.GLU-3	0.87416876621185	C3-119 Mid-2 GLU-2 MEGF10	C286-59: Tcf7l2.Vcan.GLU-3	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-94: Foxp2.Tcf7l2.Vcan.GLU-3	0.947745024512103	0.0367881291501267	0.87416876621185	0.910956895361977	0	0.910956895361977	1	3	1	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-94: Foxp2.Tcf7l2.Vcan.GLU-3
C4-341 Mid-2 GLU-2 MEGF10 MDFIC	C465-96: Nexn.Tac1.Vcan.GLU-3	0.890453883038162	C3-119 Mid-2 GLU-2 MEGF10	C286-60: Tac1.Vcan.GLU-3	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-96: Nexn.Tac1.Vcan.GLU-3	0.947745024512103	0.0286455707369707	0.890453883038162	0.919099453775133	0	0.919099453775133	1	3	1	C4-341 Mid-2 GLU-2 MEGF10 MDFIC_C465-96: Nexn.Tac1.Vcan.GLU-3
C4-339 Mid-2 GLU-2 MEGF10 IQGAP2	C465-99: Kdr.Prdm13.Tcf4.GLU-3	0.791047275178563	C3-119 Mid-2 GLU-2 MEGF10	C286-61: Prdm13.Tcf4.GLU-3	C4-339 Mid-2 GLU-2 MEGF10 IQGAP2_C465-99: Kdr.Prdm13.Tcf4.GLU-3	0.925175300873625	0.0670640128475309	0.791047275178563	0.858111288026094	0	0.858111288026094	1	2	1	C4-339 Mid-2 GLU-2 MEGF10 IQGAP2_C465-99: Kdr.Prdm13.Tcf4.GLU-3
C4-248 Post-1 GLU-3 AGTR1 EPB41L4A	C465-9: Ngfr.Nts.Irx5.GLU-2	0.865565658561646	C3-92 Post-1 GLU-3 AGTR1	C286-6: Nts.Irx5.GLU-2	C4-248 Post-1 GLU-3 AGTR1 EPB41L4A_C465-9: Ngfr.Nts.Irx5.GLU-2	0.935960403595827	0.0351973725170904	0.865565658561646	0.900763031078736	0	0.900763031078736	1	2	1	C4-248 Post-1 GLU-3 AGTR1 EPB41L4A_C465-9: Ngfr.Nts.Irx5.GLU-2
C4-222 Post-1 GLU-1 ZEB2 SST	C465-48: Rxfp1.Lmx1a.GLU-2	0.856363485679418	C3-83 Post-1 GLU-1 ZEB2	C286-28: Rxfp1.Lmx1a.GLU-2	C4-222 Post-1 GLU-1 ZEB2 SST_C465-48: Rxfp1.Lmx1a.GLU-2	0.89266606162209	0	0.89266606162209	0.928968637564762	0.0363025759426716	0.856363485679418	1	1	5	C4-222 Post-1 GLU-1 ZEB2 SST_C465-48: Rxfp1.Lmx1a.GLU-2
